"Iteration","Time_si","Walltime","Optimization","omegaF","omegaF_si","nu","nu_si","Threshold","Threshold_si","VelocityX-DefaultZone","VelocityX-DefaultZone_si","VelocityY-DefaultZone","VelocityY-DefaultZone_si","VelocityZ-DefaultZone","VelocityZ-DefaultZone_si","Pressure-DefaultZone","Pressure-DefaultZone_si","aX_mean-DefaultZone","aX_mean-DefaultZone_si","aX_amp-DefaultZone","aX_amp-DefaultZone_si","aX_freq-DefaultZone","aX_freq-DefaultZone_si","AccelY-DefaultZone","AccelY-DefaultZone_si","AccelZ-DefaultZone","AccelZ-DefaultZone_si","TotalSVFInObj-DefaultZone","TotalSVFInObj-DefaultZone_si","TotalFluidMomentumXInObj-DefaultZone","TotalFluidMomentumXInObj-DefaultZone_si","TotalFluidMomentumYInObj-DefaultZone","TotalFluidMomentumYInObj-DefaultZone_si","TotalFluidMomentumZInObj-DefaultZone","TotalFluidMomentumZInObj-DefaultZone_si","TotalFluidMassInObj-DefaultZone","TotalFluidMassInObj-DefaultZone_si","TotalFluidVolumeInObj-DefaultZone","TotalFluidVolumeInObj-DefaultZone_si","FlowRateXInObj-DefaultZone","FlowRateXInObj-DefaultZone_si","FlowRateYInObj-DefaultZone","FlowRateYInObj-DefaultZone_si","FlowRateZInObj-DefaultZone","FlowRateZInObj-DefaultZone_si","PressureGaugeInObj-DefaultZone","PressureGaugeInObj-DefaultZone_si","TotalSVF","TotalSVF_si","TotalFluidMomentumX","TotalFluidMomentumX_si","TotalFluidMomentumY","TotalFluidMomentumY_si","TotalFluidMomentumZ","TotalFluidMomentumZ_si","TotalFluidMass","TotalFluidMass_si","TotalFluidVolume","TotalFluidVolume_si","FlowRateX","FlowRateX_si","FlowRateY","FlowRateY_si","FlowRateZ","FlowRateZ_si","PressureGauge","PressureGauge_si","Objective","Objective_si","dx_si","dt_si","dm_si"
86, 8.6000000000000e+01, 2.1499714390000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 6.4610938578919e+01, 6.4610938578919e+01, 4.3326453535997e-14, 4.3326453535997e-14, 2.1121993043494e-14, 2.1121993043494e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
87, 8.7000000000000e+01, 2.1740385090000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 6.3182270337937e+01, 6.3182270337937e+01, 4.6102011097560e-14, 4.6102011097560e-14, 3.2016056472628e-14, 3.2016056472628e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
88, 8.8000000000000e+01, 2.1981815970000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 6.1709139663326e+01, 6.1709139663326e+01, 5.2860493759965e-14, 5.2860493759965e-14, 2.8657631823137e-14, 2.8657631823137e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
89, 8.9000000000000e+01, 2.2235349330000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 6.0197373141566e+01, 6.0197373141566e+01, 5.3887450057744e-14, 5.3887450057744e-14, 2.9629076969684e-14, 2.9629076969684e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
90, 9.0000000000000e+01, 2.2487328620000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 5.8649795499590e+01, 5.8649795499590e+01, 5.3498871999125e-14, 5.3498871999125e-14, 3.0031532816110e-14, 3.0031532816110e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
91, 9.1000000000000e+01, 2.2741082080000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 5.7072394165214e+01, 5.7072394165214e+01, 4.9932280532516e-14, 4.9932280532516e-14, 2.7269853042355e-14, 2.7269853042355e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
92, 9.2000000000000e+01, 2.2988664240000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 5.5463023764431e+01, 5.5463023764431e+01, 5.3679283240626e-14, 5.3679283240626e-14, 2.7380875344818e-14, 2.7380875344818e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
93, 9.3000000000000e+01, 2.3233983660000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 5.3815419524025e+01, 5.3815419524025e+01, 5.3568260938164e-14, 5.3568260938164e-14, 2.6659230378812e-14, 2.6659230378812e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
94, 9.4000000000000e+01, 2.3478445230000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 5.2126836001469e+01, 5.2126836001469e+01, 5.2208237732998e-14, 5.2208237732998e-14, 3.1155633628543e-14, 3.1155633628543e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
95, 9.5000000000000e+01, 2.3727451250000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 5.0397189780146e+01, 5.0397189780146e+01, 5.2069459854920e-14, 5.2069459854920e-14, 3.2487901258094e-14, 3.2487901258094e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
96, 9.6000000000000e+01, 2.3980771280000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 4.8626482448560e+01, 4.8626482448560e+01, 5.1236792586451e-14, 5.1236792586451e-14, 2.9337643425720e-14, 2.9337643425720e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
97, 9.7000000000000e+01, 2.4229635330000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 4.6816163907700e+01, 4.6816163907700e+01, 4.9793502654438e-14, 4.9793502654438e-14, 2.6423307986079e-14, 2.6423307986079e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
98, 9.8000000000000e+01, 2.4472470320000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 4.4967766986594e+01, 4.4967766986594e+01, 4.2049697057678e-14, 4.2049697057678e-14, 3.0683788843078e-14, 3.0683788843078e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
99, 9.9000000000000e+01, 2.4715973890000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 4.3083745567277e+01, 4.3083745567277e+01, 3.9093728254613e-14, 3.9093728254613e-14, 2.9948266089264e-14, 2.9948266089264e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
100, 1.0000000000000e+02, 2.5136328490000e+00, 0, 1.7857142857143e+00, 1.7857142857143e+00, 2.0000000000000e-02, 2.0000000000000e-02, 5.0000000000000e-01, 5.0000000000000e-01, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 4.1166744334288e+01, 4.1166744334288e+01, 4.1341929879479e-14, 4.1341929879479e-14, 3.0891955660195e-14, 3.0891955660195e-14, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 3.2768000000000e+04, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 0.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00, 1.0000000000000e+00
